type_msg,aircraft_icao_id,first_date,first_timestamp,speed,heading
MSG4,A178DE,2023/09/26,03:48:51.077,441,283
MSG4,AD072A,2023/09/26,03:48:51.361,439,311
MSG4,A178DE,2023/09/26,03:48:51.538,441,283
MSG4,AB15BA,2023/09/26,03:48:51.598,426,304
MSG4,A178DE,2023/09/26,03:48:51.988,441,283
MSG4,AD072A,2023/09/26,03:48:52.391,438,311
MSG4,A178DE,2023/09/26,03:48:52.439,441,283
MSG4,A178DE,2023/09/26,03:48:52.918,441,283
MSG4,A178DE,2023/09/26,03:48:53.429,441,283
MSG4,AD072A,2023/09/26,03:48:53.431,438,311
MSG4,AB15BA,2023/09/26,03:48:53.618,426,304
MSG4,A178DE,2023/09/26,03:48:53.989,441,283
MSG4,AD072A,2023/09/26,03:48:54.531,438,311
MSG4,A178DE,2023/09/26,03:48:54.549,441,283
MSG4,AB15BA,2023/09/26,03:48:54.593,426,304
MSG4,A178DE,2023/09/26,03:48:55.019,441,283
MSG4,A178DE,2023/09/26,03:48:55.490,441,283
MSG4,AD072A,2023/09/26,03:48:55.571,438,311
MSG4,AB15BA,2023/09/26,03:48:55.638,426,304
MSG4,A178DE,2023/09/26,03:48:55.920,441,283
MSG4,A178DE,2023/09/26,03:48:56.470,441,283
MSG4,AD072A,2023/09/26,03:48:56.491,438,311
MSG4,AB15BA,2023/09/26,03:48:56.673,426,304
MSG4,A178DE,2023/09/26,03:48:56.970,441,283
MSG4,AD072A,2023/09/26,03:48:57.481,439,311
MSG4,A178DE,2023/09/26,03:48:57.490,441,283
MSG4,AB15BA,2023/09/26,03:48:57.697,426,304
MSG4,A178DE,2023/09/26,03:48:57.940,441,283
MSG4,AD072A,2023/09/26,03:48:58.411,438,311
MSG4,A178DE,2023/09/26,03:48:58.471,441,283
MSG4,A178DE,2023/09/26,03:48:58.991,441,283
MSG4,AD072A,2023/09/26,03:48:59.470,438,311
MSG4,A178DE,2023/09/26,03:48:59.522,441,283
MSG4,A178DE,2023/09/26,03:48:59.992,441,283
MSG4,AD072A,2023/09/26,03:49:00.361,438,311
MSG4,A178DE,2023/09/26,03:49:00.512,441,283
MSG4,A178DE,2023/09/26,03:49:01.012,441,283
MSG4,AD072A,2023/09/26,03:49:01.401,438,311
MSG4,A178DE,2023/09/26,03:49:01.583,441,283
MSG4,A178DE,2023/09/26,03:49:02.082,441,283
MSG4,AD072A,2023/09/26,03:49:02.291,438,311
MSG4,A178DE,2023/09/26,03:49:02.543,442,283
MSG4,A178DE,2023/09/26,03:49:03.083,442,283
MSG4,AD072A,2023/09/26,03:49:03.281,438,311
MSG4,A178DE,2023/09/26,03:49:03.663,442,283
MSG4,A178DE,2023/09/26,03:49:04.064,442,283
MSG4,AD072A,2023/09/26,03:49:04.400,438,311
MSG4,AB15BA,2023/09/26,03:49:04.472,425,304
MSG4,A178DE,2023/09/26,03:49:04.593,442,283
MSG4,A178DE,2023/09/26,03:49:05.014,442,283
MSG4,AD072A,2023/09/26,03:49:05.341,438,311
MSG4,A178DE,2023/09/26,03:49:05.444,442,283
MSG4,AB15BA,2023/09/26,03:49:05.577,425,304
MSG4,A178DE,2023/09/26,03:49:06.004,442,283
MSG4,AD072A,2023/09/26,03:49:06.321,438,311
MSG4,A178DE,2023/09/26,03:49:06.575,442,283
MSG4,AB15BA,2023/09/26,03:49:06.632,425,304
MSG4,A178DE,2023/09/26,03:49:06.984,442,283
MSG4,AD072A,2023/09/26,03:49:07.330,438,311
MSG4,A178DE,2023/09/26,03:49:07.485,442,283
MSG4,AB15BA,2023/09/26,03:49:07.758,425,304
MSG4,A178DE,2023/09/26,03:49:07.924,442,283
MSG4,AD072A,2023/09/26,03:49:08.311,438,311
MSG4,A178DE,2023/09/26,03:49:08.475,442,283
MSG4,AB15BA,2023/09/26,03:49:08.713,425,304
MSG4,A178DE,2023/09/26,03:49:09.035,442,283
MSG4,AD072A,2023/09/26,03:49:09.361,438,311
MSG4,A178DE,2023/09/26,03:49:09.495,442,283
MSG4,AB15BA,2023/09/26,03:49:09.698,425,304
MSG4,A178DE,2023/09/26,03:49:10.076,442,283
MSG4,AB15BA,2023/09/26,03:49:10.148,425,304
MSG4,AD072A,2023/09/26,03:49:10.351,438,311
MSG4,AB15BA,2023/09/26,03:49:10.632,425,304
MSG4,A178DE,2023/09/26,03:49:10.646,442,283
MSG4,A178DE,2023/09/26,03:49:11.107,442,283
MSG4,AB15BA,2023/09/26,03:49:11.208,425,304
MSG4,AD072A,2023/09/26,03:49:11.421,438,311
MSG4,A178DE,2023/09/26,03:49:11.607,442,283
MSG4,AB15BA,2023/09/26,03:49:11.717,425,304
MSG4,A178DE,2023/09/26,03:49:12.006,442,283
MSG4,AB15BA,2023/09/26,03:49:12.178,425,304
MSG4,AD072A,2023/09/26,03:49:12.381,438,311
MSG4,A178DE,2023/09/26,03:49:12.527,442,283
MSG4,AB15BA,2023/09/26,03:49:12.673,425,304
MSG4,A178DE,2023/09/26,03:49:13.037,442,283
MSG4,AB15BA,2023/09/26,03:49:13.218,425,304
MSG4,A178DE,2023/09/26,03:49:13.448,442,283
MSG4,AD072A,2023/09/26,03:49:13.501,438,311
MSG4,A178DE,2023/09/26,03:49:14.028,442,283
MSG4,AB15BA,2023/09/26,03:49:14.168,425,304
MSG4,AD072A,2023/09/26,03:49:14.431,438,311
MSG4,AB15BA,2023/09/26,03:49:14.672,425,304
MSG4,A178DE,2023/09/26,03:49:14.958,443,283
MSG4,A178DE,2023/09/26,03:49:15.538,443,283
MSG4,AB15BA,2023/09/26,03:49:15.718,425,304
MSG4,A178DE,2023/09/26,03:49:15.958,443,283
MSG4,AB15BA,2023/09/26,03:49:16.197,425,304
MSG4,A178DE,2023/09/26,03:49:16.419,443,283
MSG4,AB15BA,2023/09/26,03:49:16.713,425,304
MSG4,A178DE,2023/09/26,03:49:16.969,443,283
MSG4,AB15BA,2023/09/26,03:49:17.277,425,304
MSG4,A178DE,2023/09/26,03:49:17.519,443,283
MSG4,AB15BA,2023/09/26,03:49:17.698,425,304
MSG4,A178DE,2023/09/26,03:49:17.959,443,283
MSG4,AB15BA,2023/09/26,03:49:18.108,425,304
MSG4,AD072A,2023/09/26,03:49:18.321,438,311
MSG4,A178DE,2023/09/26,03:49:18.390,443,283
MSG4,AB15BA,2023/09/26,03:49:18.673,425,304
MSG4,A178DE,2023/09/26,03:49:18.979,443,283
MSG4,AB15BA,2023/09/26,03:49:19.088,425,304
MSG4,AD072A,2023/09/26,03:49:19.341,438,311
MSG4,AB15BA,2023/09/26,03:49:19.558,425,304
MSG4,A178DE,2023/09/26,03:49:19.569,443,283
MSG4,AB15BA,2023/09/26,03:49:20.017,425,304
MSG4,A178DE,2023/09/26,03:49:20.090,443,283
MSG4,AB15BA,2023/09/26,03:49:20.432,425,304
MSG4,AD072A,2023/09/26,03:49:20.491,439,311
MSG4,AB15BA,2023/09/26,03:49:20.937,425,304
MSG4,A178DE,2023/09/26,03:49:21.170,443,283
MSG4,AB15BA,2023/09/26,03:49:21.338,425,304
MSG4,AD072A,2023/09/26,03:49:21.451,439,311
MSG4,A178DE,2023/09/26,03:49:21.721,443,283
MSG4,A178DE,2023/09/26,03:49:22.251,443,283
MSG4,AD072A,2023/09/26,03:49:22.371,438,311
MSG4,AB15BA,2023/09/26,03:49:22.392,425,304
MSG4,AD072A,2023/09/26,03:49:23.291,438,311
MSG4,A178DE,2023/09/26,03:49:23.362,443,283
MSG4,A178DE,2023/09/26,03:49:23.882,443,283
MSG4,A178DE,2023/09/26,03:49:24.292,443,283
MSG4,AD072A,2023/09/26,03:49:24.311,438,311
MSG4,A178DE,2023/09/26,03:49:24.792,443,283
MSG4,A178DE,2023/09/26,03:49:25.302,443,283
MSG4,AD072A,2023/09/26,03:49:25.381,439,311
MSG4,A178DE,2023/09/26,03:49:25.882,443,283
MSG4,AD072A,2023/09/26,03:49:26.261,439,311
MSG4,A178DE,2023/09/26,03:49:26.333,443,283
MSG4,A178DE,2023/09/26,03:49:27.334,443,283
MSG4,AD072A,2023/09/26,03:49:27.361,439,311
MSG4,A178DE,2023/09/26,03:49:27.923,443,283
MSG4,AD072A,2023/09/26,03:49:28.231,439,311
MSG4,A178DE,2023/09/26,03:49:28.434,443,283
MSG4,A178DE,2023/09/26,03:49:29.024,443,283
MSG4,AD072A,2023/09/26,03:49:29.411,439,311
MSG4,AD072A,2023/09/26,03:49:30.501,439,311
MSG4,A178DE,2023/09/26,03:49:30.604,443,283
MSG4,AD072A,2023/09/26,03:49:31.551,438,311
MSG4,A178DE,2023/09/26,03:49:31.675,443,283
MSG4,AB15BA,2023/09/26,03:49:31.952,424,304
MSG4,AD072A,2023/09/26,03:49:32.661,438,312
MSG4,A178DE,2023/09/26,03:49:32.706,443,283
MSG4,AB15BA,2023/09/26,03:49:32.937,424,304
MSG4,AD072A,2023/09/26,03:49:33.711,438,312
MSG4,A178DE,2023/09/26,03:49:33.766,443,283
MSG4,AB15BA,2023/09/26,03:49:33.872,424,304
MSG4,A178DE,2023/09/26,03:49:34.296,443,283
MSG4,AD072A,2023/09/26,03:49:34.621,438,312
MSG4,A178DE,2023/09/26,03:49:34.746,443,283
MSG4,A178DE,2023/09/26,03:49:35.307,443,283
MSG4,AD072A,2023/09/26,03:49:35.711,438,312
MSG4,A178DE,2023/09/26,03:49:35.847,443,283
MSG4,A178DE,2023/09/26,03:49:36.387,443,283
MSG4,A178DE,2023/09/26,03:49:36.908,443,283
MSG4,A178DE,2023/09/26,03:49:37.947,443,283
MSG4,AD072A,2023/09/26,03:49:38.851,438,312
MSG4,A178DE,2023/09/26,03:49:38.918,443,283
MSG4,AB15BA,2023/09/26,03:49:38.958,424,304
MSG4,A178DE,2023/09/26,03:49:39.359,443,283
MSG4,A178DE,2023/09/26,03:49:39.908,442,283
MSG4,A178DE,2023/09/26,03:49:40.389,442,283
MSG4,A178DE,2023/09/26,03:49:40.949,442,283
MSG4,AD072A,2023/09/26,03:49:41.021,438,312
MSG4,A178DE,2023/09/26,03:49:41.449,442,283
MSG4,AB15BA,2023/09/26,03:49:41.952,424,304
MSG4,A178DE,2023/09/26,03:49:41.979,442,283
MSG4,A178DE,2023/09/26,03:49:42.490,442,283
MSG4,A178DE,2023/09/26,03:49:42.930,442,283
MSG4,A178DE,2023/09/26,03:49:43.509,442,283
MSG4,A178DE,2023/09/26,03:49:43.920,442,283
MSG4,AD072A,2023/09/26,03:49:44.121,438,312
MSG4,A178DE,2023/09/26,03:49:44.800,442,283
MSG4,AD072A,2023/09/26,03:49:45.131,438,312
MSG4,A178DE,2023/09/26,03:49:45.351,442,283
MSG4,A178DE,2023/09/26,03:49:45.801,442,283
MSG4,AB15BA,2023/09/26,03:49:45.872,424,304
MSG4,AD072A,2023/09/26,03:49:46.211,438,312
MSG4,A178DE,2023/09/26,03:49:46.731,442,283
MSG4,AD072A,2023/09/26,03:49:47.281,438,312
MSG4,A178DE,2023/09/26,03:49:47.652,442,283
MSG4,A178DE,2023/09/26,03:49:48.633,442,283
MSG4,A178DE,2023/09/26,03:49:49.623,442,283
MSG4,AD072A,2023/09/26,03:49:50.211,438,312
MSG4,A178DE,2023/09/26,03:49:50.563,442,283
MSG4,AD072A,2023/09/26,03:49:51.271,438,312
MSG4,A178DE,2023/09/26,03:49:51.643,442,283
MSG4,A178DE,2023/09/26,03:49:52.223,442,283
MSG4,AD072A,2023/09/26,03:49:52.321,438,312
MSG4,A178DE,2023/09/26,03:49:52.744,442,283
MSG4,AD072A,2023/09/26,03:49:53.341,438,312
MSG4,A178DE,2023/09/26,03:49:53.815,442,283
MSG4,AD072A,2023/09/26,03:49:54.151,438,312
MSG4,A178DE,2023/09/26,03:49:54.744,442,283
MSG4,AD072A,2023/09/26,03:49:55.181,438,311
MSG4,A178DE,2023/09/26,03:49:55.275,442,283
MSG4,A178DE,2023/09/26,03:49:55.685,442,283
MSG4,AD072A,2023/09/26,03:49:56.041,438,311
MSG4,A178DE,2023/09/26,03:49:56.235,442,283
MSG4,A178DE,2023/09/26,03:49:56.776,442,283
MSG4,AD072A,2023/09/26,03:49:57.001,438,311
MSG4,A178DE,2023/09/26,03:49:57.185,442,283
MSG4,A178DE,2023/09/26,03:49:57.726,442,283
MSG4,AD072A,2023/09/26,03:49:57.941,438,311
MSG4,A178DE,2023/09/26,03:49:58.606,442,283
MSG4,AD072A,2023/09/26,03:49:59.001,438,311
MSG4,A178DE,2023/09/26,03:49:59.076,442,283
MSG4,A178DE,2023/09/26,03:49:59.547,442,283
MSG4,AD072A,2023/09/26,03:49:59.961,438,311
MSG4,A178DE,2023/09/26,03:50:00.567,442,283
MSG4,AD072A,2023/09/26,03:50:00.901,438,311
MSG4,A178DE,2023/09/26,03:50:01.548,442,283
MSG4,AD072A,2023/09/26,03:50:02.051,438,311
MSG4,A178DE,2023/09/26,03:50:02.508,442,283
MSG4,AD072A,2023/09/26,03:50:03.141,438,311
MSG4,AB15BA,2023/09/26,03:50:03.552,423,304
MSG4,A178DE,2023/09/26,03:50:03.649,442,283
MSG4,A178DE,2023/09/26,03:50:04.229,442,283
MSG4,AB15BA,2023/09/26,03:50:04.498,423,304
MSG4,A178DE,2023/09/26,03:50:04.688,442,283
MSG4,AB15BA,2023/09/26,03:50:05.068,423,304
MSG4,AD072A,2023/09/26,03:50:05.101,437,311
MSG4,A178DE,2023/09/26,03:50:05.249,442,283
MSG4,AB15BA,2023/09/26,03:50:05.472,423,304
MSG4,A178DE,2023/09/26,03:50:05.749,442,283
MSG4,AB15BA,2023/09/26,03:50:06.008,423,304
MSG4,AD072A,2023/09/26,03:50:06.061,437,311
MSG4,A178DE,2023/09/26,03:50:06.249,442,283
MSG4,AB15BA,2023/09/26,03:50:06.517,423,304
MSG4,A178DE,2023/09/26,03:50:06.800,442,283
MSG4,AD072A,2023/09/26,03:50:07.001,437,311
MSG4,A178DE,2023/09/26,03:50:07.209,442,283
MSG4,AB15BA,2023/09/26,03:50:07.592,423,304
MSG4,A178DE,2023/09/26,03:50:07.670,442,283
MSG4,AD072A,2023/09/26,03:50:07.991,437,311
MSG4,AD072A,2023/09/26,03:50:08.891,437,311
MSG4,A178DE,2023/09/26,03:50:09.180,442,283
MSG4,AB15BA,2023/09/26,03:50:09.592,423,304
MSG4,A178DE,2023/09/26,03:50:09.751,442,283
MSG4,AD072A,2023/09/26,03:50:09.851,437,311
MSG4,AD072A,2023/09/26,03:50:10.791,437,311
MSG4,A178DE,2023/09/26,03:50:11.512,442,283
MSG4,AD072A,2023/09/26,03:50:11.891,437,311
MSG4,A178DE,2023/09/26,03:50:12.562,442,283
MSG4,AD072A,2023/09/26,03:50:12.881,437,311
MSG4,A178DE,2023/09/26,03:50:13.063,442,283
MSG4,A178DE,2023/09/26,03:50:13.573,442,283
MSG4,AD072A,2023/09/26,03:50:14.041,437,311
MSG4,A178DE,2023/09/26,03:50:14.043,442,283
MSG4,A178DE,2023/09/26,03:50:14.613,442,283
MSG4,AB15BA,2023/09/26,03:50:14.797,422,304
MSG4,AD072A,2023/09/26,03:50:15.061,437,311
MSG4,AD072A,2023/09/26,03:50:15.561,437,311
MSG4,A178DE,2023/09/26,03:50:15.623,442,283
MSG4,AB15BA,2023/09/26,03:50:15.871,422,304
MSG4,AD072A,2023/09/26,03:50:16.061,437,311
MSG4,AB15BA,2023/09/26,03:50:16.697,422,304
MSG4,A178DE,2023/09/26,03:50:16.754,442,283
MSG4,AD072A,2023/09/26,03:50:17.021,437,311
MSG4,AB15BA,2023/09/26,03:50:17.632,421,304
MSG4,A178DE,2023/09/26,03:50:17.824,442,283
MSG4,AD072A,2023/09/26,03:50:17.971,437,311
MSG4,A178DE,2023/09/26,03:50:18.734,442,283
MSG4,AD072A,2023/09/26,03:50:18.991,437,311
MSG4,AD072A,2023/09/26,03:50:19.971,437,311
MSG4,A178DE,2023/09/26,03:50:20.836,442,283
MSG4,AD072A,2023/09/26,03:50:20.841,437,311
MSG4,A178DE,2023/09/26,03:50:21.746,442,283
MSG4,AD072A,2023/09/26,03:50:21.831,437,311
MSG4,AD072A,2023/09/26,03:50:22.871,437,311
MSG4,AD072A,2023/09/26,03:50:23.851,437,311
MSG4,A178DE,2023/09/26,03:50:23.878,442,283
MSG4,A178DE,2023/09/26,03:50:24.807,442,283
MSG4,AD072A,2023/09/26,03:50:24.931,437,311
MSG4,A178DE,2023/09/26,03:50:25.928,442,283
MSG4,AD072A,2023/09/26,03:50:25.981,437,311
MSG4,A178DE,2023/09/26,03:50:27.018,442,283
MSG4,AD072A,2023/09/26,03:50:27.101,437,311
MSG4,AB15BA,2023/09/26,03:50:27.352,421,304
MSG4,A178DE,2023/09/26,03:50:27.959,441,283
MSG4,AD072A,2023/09/26,03:50:28.031,437,311
MSG4,AB15BA,2023/09/26,03:50:28.297,421,304
MSG4,A178DE,2023/09/26,03:50:28.839,441,283
MSG4,AD072A,2023/09/26,03:50:28.941,437,311
MSG4,AB15BA,2023/09/26,03:50:29.231,421,304
MSG4,A178DE,2023/09/26,03:50:29.820,441,283
MSG4,AB15BA,2023/09/26,03:50:30.077,421,304
MSG4,AD072A,2023/09/26,03:50:30.111,437,311
MSG4,A178DE,2023/09/26,03:50:30.769,441,283
MSG4,AB15BA,2023/09/26,03:50:31.072,421,304
MSG4,AD072A,2023/09/26,03:50:31.111,436,311
MSG4,AD072A,2023/09/26,03:50:32.081,436,311
MSG4,A178DE,2023/09/26,03:50:32.651,441,283
MSG4,AD072A,2023/09/26,03:50:33.101,437,311
MSG4,AD072A,2023/09/26,03:50:34.191,437,311
MSG4,A178DE,2023/09/26,03:50:34.752,441,283
MSG4,AD072A,2023/09/26,03:50:35.131,437,311
MSG4,A178DE,2023/09/26,03:50:35.773,441,283
MSG4,AD072A,2023/09/26,03:50:36.271,437,311
MSG4,A178DE,2023/09/26,03:50:36.753,441,283
MSG4,AD072A,2023/09/26,03:50:37.291,437,311
MSG4,AD072A,2023/09/26,03:50:37.751,437,311
MSG4,A178DE,2023/09/26,03:50:37.843,441,283
MSG4,AD072A,2023/09/26,03:50:38.171,437,311
MSG4,A178DE,2023/09/26,03:50:38.843,441,283
MSG4,AD072A,2023/09/26,03:50:39.061,437,311
MSG4,A178DE,2023/09/26,03:50:39.804,442,283
MSG4,AD072A,2023/09/26,03:50:40.141,437,311
MSG4,A178DE,2023/09/26,03:50:40.874,442,283
MSG4,AD072A,2023/09/26,03:50:41.031,436,311
MSG4,AB15BA,2023/09/26,03:50:41.757,420,304
MSG4,AD072A,2023/09/26,03:50:41.931,436,311
MSG4,A178DE,2023/09/26,03:50:41.935,442,283
MSG4,AB15BA,2023/09/26,03:50:42.712,420,304
MSG4,A178DE,2023/09/26,03:50:42.824,442,283
MSG4,AD072A,2023/09/26,03:50:43.001,436,311
MSG4,A178DE,2023/09/26,03:50:43.675,442,283
MSG4,AB15BA,2023/09/26,03:50:43.776,420,304
MSG4,AD072A,2023/09/26,03:50:44.051,436,311
MSG4,A178DE,2023/09/26,03:50:44.546,442,283
MSG4,AB15BA,2023/09/26,03:50:44.912,420,304
MSG4,AD072A,2023/09/26,03:50:45.111,436,311
MSG4,AB15BA,2023/09/26,03:50:45.326,420,304
MSG4,AB15BA,2023/09/26,03:50:45.757,420,304
MSG4,AD072A,2023/09/26,03:50:45.981,437,311
MSG4,A178DE,2023/09/26,03:50:46.297,442,283
MSG4,AD072A,2023/09/26,03:50:47.071,437,311
MSG4,A178DE,2023/09/26,03:50:47.286,442,283
MSG4,AD072A,2023/09/26,03:50:48.101,436,311
MSG4,A178DE,2023/09/26,03:50:48.447,442,283
MSG4,AD072A,2023/09/26,03:50:49.141,436,311
MSG4,A178DE,2023/09/26,03:50:49.407,442,283
MSG4,AD072A,2023/09/26,03:50:50.072,436,311
MSG4,A178DE,2023/09/26,03:50:50.448,442,283
MSG4,AD072A,2023/09/26,03:50:51.241,436,311
MSG4,AB15BA,2023/09/26,03:50:51.977,420,304
MSG4,A178DE,2023/09/26,03:50:52.539,442,283
MSG4,AD072A,2023/09/26,03:50:53.032,437,312
MSG4,AB15BA,2023/09/26,03:50:53.032,420,304
MSG4,A178DE,2023/09/26,03:50:53.580,442,283
MSG4,AD072A,2023/09/26,03:50:53.871,437,312
MSG4,AB15BA,2023/09/26,03:50:54.117,420,304
MSG4,A178DE,2023/09/26,03:50:54.600,442,283
MSG4,AB15BA,2023/09/26,03:50:55.031,420,304
MSG4,A178DE,2023/09/26,03:50:55.501,442,283
MSG4,AD072A,2023/09/26,03:50:55.661,437,312
MSG4,AB15BA,2023/09/26,03:50:55.976,420,304
MSG4,AD072A,2023/09/26,03:50:56.491,437,312
MSG4,AD072A,2023/09/26,03:50:57.661,437,312
MSG4,AB15BA,2023/09/26,03:50:58.077,420,304
MSG4,A178DE,2023/09/26,03:50:58.492,442,283
MSG4,AD072A,2023/09/26,03:50:58.691,437,312
MSG4,A178DE,2023/09/26,03:50:59.532,442,283
MSG4,AD072A,2023/09/26,03:50:59.742,437,312
MSG4,AB15BA,2023/09/26,03:51:00.057,420,304
MSG4,A178DE,2023/09/26,03:51:00.443,442,283
MSG4,AD072A,2023/09/26,03:51:00.771,437,312
MSG4,AB15BA,2023/09/26,03:51:01.071,420,304
MSG4,AD072A,2023/09/26,03:51:01.811,437,312
MSG4,AB15BA,2023/09/26,03:51:02.077,420,304
MSG4,AD072A,2023/09/26,03:51:02.331,437,312
MSG4,AD072A,2023/09/26,03:51:02.911,437,312
MSG4,AB15BA,2023/09/26,03:51:03.072,420,304
MSG4,AB15BA,2023/09/26,03:51:04.057,420,304
MSG4,AD072A,2023/09/26,03:51:04.871,436,311
MSG4,AB15BA,2023/09/26,03:51:04.912,420,304
MSG4,AD072A,2023/09/26,03:51:05.861,436,311
MSG4,AB15BA,2023/09/26,03:51:05.957,420,304
MSG4,AB15BA,2023/09/26,03:51:06.437,420,304
MSG4,AD072A,2023/09/26,03:51:06.791,437,311
MSG4,AB15BA,2023/09/26,03:51:06.872,420,304
MSG4,AB15BA,2023/09/26,03:51:07.316,420,304
MSG4,AD072A,2023/09/26,03:51:07.851,437,311
MSG4,AB15BA,2023/09/26,03:51:07.897,420,304
MSG4,AD072A,2023/09/26,03:51:08.741,436,311
MSG4,AB15BA,2023/09/26,03:51:08.832,420,304
MSG4,AD072A,2023/09/26,03:51:09.321,436,311
MSG4,AD072A,2023/09/26,03:51:09.781,436,311
MSG4,AB15BA,2023/09/26,03:51:09.797,420,304
MSG4,AD072A,2023/09/26,03:51:10.671,437,311
MSG4,AB15BA,2023/09/26,03:51:10.752,419,303
MSG4,A178DE,2023/09/26,03:51:11.517,441,283
MSG4,AD072A,2023/09/26,03:51:11.661,437,311
MSG4,A178DE,2023/09/26,03:51:12.497,441,283
MSG4,A178DE,2023/09/26,03:51:13.448,441,283
MSG4,AD072A,2023/09/26,03:51:13.731,437,311
MSG4,A178DE,2023/09/26,03:51:14.439,441,283
MSG4,AD072A,2023/09/26,03:51:14.711,437,311
MSG4,A178DE,2023/09/26,03:51:15.419,441,283
MSG4,AB15BA,2023/09/26,03:51:15.657,419,304
MSG4,AD072A,2023/09/26,03:51:15.721,437,311
MSG4,A178DE,2023/09/26,03:51:16.369,441,283
MSG4,AD072A,2023/09/26,03:51:16.701,437,311
MSG4,AB15BA,2023/09/26,03:51:16.791,419,304
MSG4,A178DE,2023/09/26,03:51:17.480,441,283
MSG4,AD072A,2023/09/26,03:51:17.751,437,311
MSG4,AB15BA,2023/09/26,03:51:17.876,419,304
MSG4,A178DE,2023/09/26,03:51:18.520,441,283
MSG4,A178DE,2023/09/26,03:51:19.550,441,283
MSG4,AD072A,2023/09/26,03:51:19.812,437,311
MSG4,A178DE,2023/09/26,03:51:20.451,441,283
MSG4,A178DE,2023/09/26,03:51:21.481,441,283
MSG4,AD072A,2023/09/26,03:51:21.891,437,311
MSG4,A178DE,2023/09/26,03:51:22.472,441,283
MSG4,AD072A,2023/09/26,03:51:22.821,436,311
MSG4,A178DE,2023/09/26,03:51:23.403,441,283
MSG4,AD072A,2023/09/26,03:51:23.671,437,311
MSG4,A178DE,2023/09/26,03:51:24.403,441,283
MSG4,AD072A,2023/09/26,03:51:24.801,437,311
MSG4,AB15BA,2023/09/26,03:51:25.351,419,304
MSG4,A178DE,2023/09/26,03:51:25.413,441,283
MSG4,AD072A,2023/09/26,03:51:25.721,437,311
MSG4,AB15BA,2023/09/26,03:51:26.276,419,304
MSG4,AD072A,2023/09/26,03:51:26.711,436,310
MSG4,AB15BA,2023/09/26,03:51:27.232,419,304
MSG4,AD072A,2023/09/26,03:51:27.731,436,310
MSG4,AD072A,2023/09/26,03:51:29.841,437,311
MSG4,AD072A,2023/09/26,03:51:30.761,437,311
MSG4,AD072A,2023/09/26,03:51:31.682,437,311
MSG4,AD072A,2023/09/26,03:51:32.711,437,311
MSG4,AD072A,2023/09/26,03:51:33.781,437,311
MSG4,AB15BA,2023/09/26,03:51:34.077,419,304
MSG4,AD072A,2023/09/26,03:51:34.671,437,311
MSG4,AB15BA,2023/09/26,03:51:35.031,419,304
MSG4,AD072A,2023/09/26,03:51:35.792,437,311
MSG4,AB15BA,2023/09/26,03:51:35.976,419,304
MSG4,AD072A,2023/09/26,03:51:36.661,437,311
MSG4,AB15BA,2023/09/26,03:51:36.951,419,304
MSG4,AD072A,2023/09/26,03:51:37.842,437,311
MSG4,AB15BA,2023/09/26,03:51:37.957,418,303
MSG4,AD072A,2023/09/26,03:51:38.931,437,311
MSG4,A178DE,2023/09/26,03:51:39.049,442,283
MSG4,AD072A,2023/09/26,03:51:39.982,437,311
MSG4,AD072A,2023/09/26,03:51:41.092,437,311
MSG4,AD072A,2023/09/26,03:51:42.141,437,311
MSG4,AD072A,2023/09/26,03:51:43.052,437,311
MSG4,AD072A,2023/09/26,03:51:44.141,437,311
MSG4,A178DE,2023/09/26,03:51:44.291,443,283
MSG4,AD072A,2023/09/26,03:51:45.091,437,311
MSG4,A178DE,2023/09/26,03:51:45.351,444,283
MSG4,AD072A,2023/09/26,03:51:47.282,437,311
MSG4,A178DE,2023/09/26,03:51:47.363,444,283
MSG4,AD072A,2023/09/26,03:51:48.291,437,311
MSG4,A178DE,2023/09/26,03:51:48.364,444,283
MSG4,AB15BA,2023/09/26,03:51:48.996,417,303
MSG4,A178DE,2023/09/26,03:51:49.404,444,283
MSG4,AD072A,2023/09/26,03:51:49.451,437,311
MSG4,AB15BA,2023/09/26,03:51:50.081,417,303
MSG4,A178DE,2023/09/26,03:51:50.434,444,283
MSG4,AB15BA,2023/09/26,03:51:50.996,417,303
MSG4,AB15BA,2023/09/26,03:51:51.981,417,303
MSG4,A178DE,2023/09/26,03:51:53.265,444,283
MSG4,AD072A,2023/09/26,03:51:53.561,437,311
MSG4,AD072A,2023/09/26,03:51:54.641,437,311
MSG4,A178DE,2023/09/26,03:51:55.195,444,283
MSG4,AD072A,2023/09/26,03:51:55.711,437,311
MSG4,AB15BA,2023/09/26,03:51:55.781,417,303
MSG4,AD072A,2023/09/26,03:51:56.601,437,311
MSG4,AB15BA,2023/09/26,03:51:56.837,417,303
MSG4,AD072A,2023/09/26,03:51:57.612,436,311
MSG4,AD072A,2023/09/26,03:51:58.642,436,311
MSG4,AB15BA,2023/09/26,03:51:58.757,417,303
MSG4,AD072A,2023/09/26,03:51:59.701,436,311
MSG4,AD072A,2023/09/26,03:52:00.742,436,311
MSG4,AD072A,2023/09/26,03:52:01.761,436,311
MSG4,AD072A,2023/09/26,03:52:04.471,437,311
MSG4,AD072A,2023/09/26,03:52:07.431,437,311
MSG4,AD072A,2023/09/26,03:52:08.391,437,311
MSG4,AD072A,2023/09/26,03:52:09.331,437,311
MSG4,AD072A,2023/09/26,03:52:10.481,437,311
MSG4,AD072A,2023/09/26,03:52:11.571,437,311
